hero_id,name,urlslug,note_1,note_2,identity,alive,appearances,first_appearance_month,first_appearance_year
57936,Roy Stone ,\/Roy_Stone_(Earth-616),Earth-616,,public,living,24,January,1966
57937,Lysander ,\/Lysander_(Bloodseed),Bloodseed,,,living,2,October,1993
57938,Roy Chambers ,\/Roy_Chambers_(Earth-616),Earth-616,,public,deceased,12,,1942
57939,Spencer Keen ,\/Spencer_Keen_(Earth-616),Earth-616,,secret,living,6,March,1940
57940,Blue Shark ,\/Blue_Shark_(Earth-616),Earth-616,,secret,living,2,March,1994
57941,Bombadier ,\/Bombadier_(Elvis)_(Earth-616),Elvis ,Earth-616,secret,living,2,March,1994
57951,Stoneface ,\/Stoneface_(Earth-616),Earth-616,,secret,living,8,Feburary,1971
57972,Eros ,\/Eros_(Olympian)_(Earth-616),Olympian ,Earth-616,secret,living,5,September,1987
58469,Donald Trask III ,\/Donald_Trask_III_(Earth-616),Earth-616,,public,deceased,2,,2001
58627,Charles Edison ,\/Charles_Edison_(Earth-616),Earth-616,,secret,living,3,August,1989
58633,Ranger ,\/Ranger_(Terrorist)_(Earth-616),Terrorist ,Earth-616,,living,9,January,1999
58641,Jesus Suarez ,\/Jesus_Suarez_(Earth-616),Earth-616,,secret,living,1,May,1990
58642,Lonnie Ranger ,\/Lonnie_Ranger_(Earth-616),Earth-616,,,living,1,December,2001
58652,Igor Stancheck ,\/Igor_Stancheck_(Earth-616),Earth-616,,secret,deceased,8,,2005
58659,Ralph Hutchins ,\/Ralph_Hutchins_(Earth-616),Earth-616,,secret,living,10,July,1980
58664,Rainbow ,\/Rainbow_(I.C.O.N.)_(Earth-616),I.C.O.N. ,Earth-616,secret,living,3,July,1975
58711,Heater Delight ,\/Heater_Delight_(Earth-616),Earth-616,,secret,living,8,April,1976
58712,Azunbulxibar ,\/Azunbulxibar_(Earth-616),Earth-616,,secret,living,1,June,1989
58720,Roger Fieldston ,\/Roger_Fieldston_(Earth-616),Earth-616,,secret,living,1,,
59009,Mogul ,\/Mogul_(Earth-616),Earth-616,,,living,,May,1970
59017,Arthur Pendragon ,\/Arthur_Pendragon_(Earth-616),Earth-616,,single,living,56,March,1944
59073,Howard Bates ,\/Howard_Bates_(Earth-616),Earth-616,,secret,living,1,December,1982
59303,Kathleen O'Meara ,\/Kathleen_O%27Meara_(Earth-616),Earth-616,,public,living,,January,2001
59304,Hopper Hertnecky ,\/Hopper_Hertnecky_(Earth-616),Earth-616,,public,living,1,September,1962
59305,Cholly ,\/Cholly_(Earth-616),Earth-616,,public,living,1,April,1987
59307,Slugger Sokolowski ,\/Slugger_Sokolowski_(Earth-616),Earth-616,,public,living,1,September,1962
59308,Alynn Chambers ,\/Alynn_Chambers_(Earth-616),Earth-616,,,living,1,August,1983
59402,Abner Little ,\/Abner_Little_(Earth-616),Earth-616,,public,deceased,19,,1977
59406,Friedrich von Roehm ,\/Friedrich_von_Roehm_(Earth-616),Earth-616,,secret,deceased,9,,1984
59410,Tito Mendez ,\/Tito_Mendez_(Earth-616),Earth-616,,secret,living,5,September,1997
59411,Bambi ,\/Bambi_(Earth-616),Earth-616,,single,living,4,January,1976
59412,Daniel Axum ,\/Daniel_Axum_(Earth-616),Earth-616,,public,living,3,April,2003
59413,F.A.C.A.D.E. ,\/F.A.C.A.D.E._(Earth-616),Earth-616,,secret,living,5,June,1994
59416,Candi ,\/Candi_(Earth-616),Earth-616,,,living,17,Feburary,1985
59517,Zanda ,\/Zanda_(Earth-616),Earth-616,,public,deceased,19,,1977
59521,N'Gassi ,\/N%27Gassi_(Earth-616),Earth-616,,public,living,,November,1977
59568,Khanata ,\/Khanata_(Earth-616),Earth-616,,public,living,4,March,1978
59596,Anna Kapplebaum ,\/Anna_Kapplebaum_(Earth-616),Earth-616,,single,living,12,September,1979
59598,Joshua Cooper ,\/Joshua_Cooper_(Earth-616),Earth-616,,public,living,24,September,1979
59600,Michael Farrel ,\/Michael_Farrel_(Earth-616),Earth-616,,public,living,3,,
59847,Pilgrim ,\/Pilgrim_(Earth-616),Earth-616,,secret,deceased,18,,1992
59942,Marjorie Marko ,\/Marjorie_Marko_(Earth-616),Earth-616,,public,deceased,1,,1996
59958,Roy Dennefer ,\/Roy_Dennefer_(Earth-616),Earth-616,,,deceased,1,,2006
60027,Dog ,\/Dog_(China_Force)_(Earth-616),China Force ,Earth-616,secret,living,1,,
60070,Misses Hopkins ,\/Misses_Hopkins_(Earth-616),Earth-616,,single,living,3,November,2001
60071,Mister Kenneth ,\/Mister_Kenneth_(Earth-616),Earth-616,,single,deceased,2,,2001
60075,Smitty ,\/Smitty_(Earth-616),Earth-616,,single,deceased,4,,2002
60154,Armageddon Man ,\/Armageddon_Man_(Earth-616),Earth-616,,secret,living,3,March,1999
60199,Phyllis Dennefer ,\/Phyllis_Dennefer_(Earth-616),Earth-616,,,deceased,1,,2006
60200,Fred Harriman ,\/Fred_Harriman_(Earth-616),Earth-616,,public,deceased,2,,2006
60265,Invincible Robot ,\/Invincible_Robot_(Earth-616),Earth-616,,,living,4,April,1969
60287,Alexander of Macedon ,\/Alexander_of_Macedon_(Earth-616),Earth-616,,public,deceased,2,,
60346,Creed ,\/Creed_(Lilin)_(Earth-616),Lilin ,Earth-616,secret,deceased,1,,1992
60375,Phoebe Marrs ,\/Phoebe_Marrs_(Earth-616),Earth-616,,public,living,35,April,1990
60409,Diamond Head ,\/Diamond_Head_(Earth-616),Earth-616,,secret,living,2,June,1970
60588,Maeve Rourke ,\/Maeve_Rourke_(Earth-616),Earth-616,,secret,deceased,3,,1987
60675,Bristle ,\/Bristle_(Earth-616),Earth-616,,secret,living,3,March,1994
61014,Vittorio Montesi ,\/Vittorio_Montesi_(Earth-616),Earth-616,,secret,living,2,October,1992
61218,Piotr Phobos ,\/Piotr_Phobos_(Earth-616),Earth-616,,public,living,4,April,1981
61782,Arnie Gunderson ,\/Arnie_Gunderson_(Earth-616),Earth-616,,secret,living,3,April,1990
61820,John Braddock ,\/John_Braddock_(Earth-616),Earth-616,,,living,,April,2000
61995,Miek ,\/Miek_(Earth-616),Earth-616,,single,deceased,45,,2006
62093,Hiromitsu ,\/Hiromitsu_(Earth-616),Earth-616,,,deceased,4,,2000
62096,Travis Hoyt ,\/Travis_Hoyt_(Earth-616),Earth-616,,secret,living,1,June,1969
62108,Greexix ,\/Greexix_(Earth-616),Earth-616,,public,living,3,September,2006
62136,Craig Simpson ,\/Craig_Simpson_(Earth-616),Earth-616,,public,deceased,28,,1972
62165,Linda Littletrees ,\/Linda_Littletrees_(Earth-616),Earth-616,,secret,living,19,June,1973
62248,Max Hammer ,\/Max_Hammer_(Earth-616),Earth-616,,public,living,4,April,1984
62255,Shane Shooter ,\/Shane_Shooter_(Earth-616),Earth-616,,,living,4,January,2005
62322,Joline Cargill ,\/Joline_Cargill_(Earth-616),Earth-616,,secret,living,,,
62337,Warren Worthington III ,\/Warren_Worthington_III_(Masque%27s_Doppelganger)_(Earth-616),Masque's Doppelganger ,Earth-616,secret,living,,June,1990
62343,Angel ,\/Angel_(Legion_Street_Gang)_(Earth-616),Legion Street Gang ,Earth-616,,living,,Feburary,1984
62344,Elio Angelopoulus III ,\/Elio_Angelopoulus_III_(Earth-616),Earth-616,,,living,,April,1992
62346,Angel ,\/Angel_(Diamond_Courier)_(Earth-616),Diamond Courier ,Earth-616,,living,1,June,2005
62352,Gloria Angel ,\/Gloria_Angel_(Earth-616),Earth-616,,secret,living,13,September,1991
62353,Juliette D'Angelo ,\/Juliette_D%27Angelo_(Earth-616),Earth-616,,,living,,December,1981
62354,Angel of Vengeance ,\/Angel_of_Vengeance_(Earth-616),Earth-616,,secret,living,2,January,1993
62358,Angel of Death ,\/Angel_of_Death_(Tavi)_(Earth-616),Tavi ,Earth-616,secret,living,,March,1973
62359,Angel of Death ,\/Angel_of_Death_(AIM_Android)_(Earth-616),AIM Android ,Earth-616,secret,living,1,June,1995
62360,Angel of Death ,\/Angel_of_Death_(Dark_Angel)_(Earth-7888),Dark Angel ,Earth-7888,,living,,April,1993
62386,Quinn Pullman ,\/Quinn_Pullman_(Earth-616),Earth-616,,secret,living,3,June,1985
62400,Century ,\/Century_(Alien)_(Earth-616),Alien ,Earth-616,secret,living,41,July,1994
62445,Robert Brasman ,\/Robert_Brasman_(Earth-616),Earth-616,,secret,living,1,June,1993
62446,Over-Knight ,\/Over-Knight_(Chess_Set)_(Earth-616),Chess Set ,Earth-616,secret,living,1,June,1993
62448,King Coal ,\/King_Coal_(Chess_Set)_(Earth-616),Chess Set ,Earth-616,secret,living,1,June,1993
62450,Killer Queen ,\/Killer_Queen_(Chess_Set)_(Earth-616),Chess Set ,Earth-616,secret,living,1,June,1993
62453,Dark Tower ,\/Dark_Tower_(Chess_Set)_(Earth-616),Chess Set ,Earth-616,secret,living,1,June,1993
62462,Director X ,\/Director_X_(Department_H)_(Earth-616),Department H ,Earth-616,secret,living,4,August,1997
62482,Firebug ,\/Firebug_(Earth-616),Earth-616,,secret,living,2,July,1992
62533,Mister Gentry ,\/Mister_Gentry_(Earth-616),Earth-616,,public,living,7,September,1998
62550,Janus Tepes ,\/Janus_Tepes_(Earth-616),Earth-616,,public,living,26,December,1976
62567,Ivan Pushkin ,\/Ivan_Pushkin_(Earth-616),Earth-616,,secret,living,7,September,1997
62575,Empress Daydra ,\/Empress_Daydra_(Earth-616),Earth-616,,public,living,1,Feburary,1969
62582,"Louis Sadler, Sr. ","\/Louis_Sadler,_Sr._(Earth-616)",Earth-616,,secret,living,5,March,1992
62591,Brainstorm ,\/Brainstorm_(Jimmy)_(Earth-616),Jimmy ,Earth-616,secret,living,10,December,1987
62594,Starky ,\/Starky_(Earth-616),Earth-616,,public,living,1,March,1982
62610,Kabir Mahadevu ,\/Kabir_Mahadevu_(Earth-616),Earth-616,,public,living,3,September,1964
62620,Caiera ,\/Caiera_(Earth-616),Earth-616,,single,deceased,32,,2006
62643,Tolomaq ,\/Tolomaq_(Earth-616),Earth-616,,public,living,8,July,1985
62803,Thomas Greaves ,\/Thomas_Greaves_(Earth-616),Earth-616,,secret,living,2,July,1993
62812,Berserker ,\/Berserker_(Android)_(Earth-616),Android ,Earth-616,,deceased,4,,1975
62854,Sylvie Yaqua ,\/Sylvie_Yaqua_(Earth-616),Earth-616,,secret,living,6,May,1992
62875,Sheila Donner ,\/Sheila_Donner_(Earth-616),Earth-616,,public,living,4,July,2003
62877,Jacob Raven ,\/Jacob_Raven_(Earth-616),Earth-616,,public,living,36,December,1994
62879,Elizabeth Tyne ,\/Elizabeth_Tyne_(Earth-616),Earth-616,,,living,14,August,1995
62888,Dominic Tyrone ,\/Dominic_Tyrone_(Earth-616),Earth-616,,secret,deceased,4,,1980
62986,Sam Ross ,\/Sam_Ross_(Earth-616),Earth-616,,secret,living,2,December,1985
63095,Veronica Langkowski ,\/Veronica_Langkowski_(Earth-616),Earth-616,,public,living,4,June,1988
63097,Phil Descard ,\/Phil_Descard_(Earth-616),Earth-616,,secret,living,2,December,1985
63098,Short Fuse ,\/Short_Fuse_(Earth-616),Earth-616,,secret,living,2,June,1994
63099,Barb ,\/Barb_(Employee_of_Arcade)_(Earth-616),Employee of Arcade ,Earth-616,secret,living,2,June,1994
63100,Link ,\/Link_(Employee_of_Arcade)_(Earth-616),Employee of Arcade ,Earth-616,secret,living,2,June,1994
63101,Mister Nice ,\/Mister_Nice_(Earth-616),Earth-616,,secret,living,2,June,1994
63102,Sadista ,\/Sadista_(Earth-616),Earth-616,,secret,living,2,June,1994
63148,Hans ,\/Hans_(Sinister)_(Earth-616),Sinister ,Earth-616,secret,living,3,September,2004
63153,Chinook ,\/Chinook_(Earth-616),Earth-616,,secret,deceased,3,,1997
63226,Peter Alraune ,\/Peter_Alraune_(Earth-616),Earth-616,,,deceased,5,,1980
63233,Profile ,\/Profile_(Earth-616),Earth-616,,secret,living,19,July,2006
63269,Arthur Barrington ,\/Arthur_Barrington_(Earth-616),Earth-616,,single,deceased,2,,1992
63335,Jake Mallard ,\/Jake_Mallard_(Earth-616),Earth-616,,,deceased,1,,1974
63336,Maxwell Plumm ,\/Maxwell_Plumm_(Earth-616),Earth-616,,,deceased,4,,1974
63354,Elendil ,\/Elendil_(Earth-616),Earth-616,,,living,17,Feburary,1964
63487,Baron Thunder ,\/Baron_Thunder_(Earth-616),Earth-616,,secret,living,3,May,1974
63488,Ma Mayhem ,\/Ma_Mayhem_(Earth-616),Earth-616,,secret,living,2,June,1974
63490,Behemoth ,\/Behemoth_(Kay-Twelve)_(Earth-616),Kay-Twelve ,Earth-616,,living,2,May,1974
63508,Monkey ,\/Monkey_(Earth-616),Earth-616,,secret,living,5,November,1988
63554,Joss Shappe ,\/Joss_Shappe_(Earth-616),Earth-616,,secret,deceased,10,,1991
63569,Technocrat ,\/Technocrat_(Earth-616),Earth-616,,secret,living,1,Feburary,1992
63570,Oninay ,\/Oninay_(Earth-616),Earth-616,,public,living,,November,1989
63571,Ydrai ,\/Ydrai_(Earth-616),Earth-616,,public,living,,November,1989
63573,Kym ,\/Kym_(Earth-616),Earth-616,,public,living,,November,1989
63579,James Santini ,\/James_Santini_(Earth-616),Earth-616,,public,living,40,October,1995
63742,Laura Broadbahr ,\/Laura_Broadbahr_(Earth-616),Earth-616,,secret,living,4,November,2002
63743,Katherine Hahn ,\/Katherine_Hahn_(Earth-616),Earth-616,,,living,,November,2002
63744,Jesse Metuchen ,\/Jesse_Metuchen_(Earth-616),Earth-616,,secret,living,3,November,2002
63745,Stuart Welles ,\/Stuart_Welles_(Earth-616),Earth-616,,secret,living,3,November,2002
63746,Charles Huckle ,\/Charles_Huckle_(Earth-616),Earth-616,,,living,,November,2002
63747,Kane Tucker ,\/Kane_Tucker_(Earth-616),Earth-616,,secret,living,,November,2002
64126,James Madrox ,\/James_Madrox_(Doppelganger)_(Earth-616),Doppelganger ,Earth-616,secret,living,,August,1992
64332,Steve Hopkins ,\/Steve_Hopkins_(Earth-616),Earth-616,,public,living,31,November,1979
64335,Sandy Jones ,\/Sandy_Jones_(Earth-616),Earth-616,,public,living,2,June,1979
64342,Pamela Dean ,\/Pamela_Dean_(Earth-616),Earth-616,,public,living,1,June,1980
64350,Dawn Starr ,\/Dawn_Starr_(Earth-616),Earth-616,,,living,2,May,1980
64569,David Laramee ,\/David_Laramee_(Earth-616),Earth-616,,public,living,9,March,1951
64606,Elias Schleigal ,\/Elias_Schleigal_(Earth-616),Earth-616,,secret,living,5,June,1976
64624,Angela Cairn ,\/Angela_Cairn_(Earth-616),Earth-616,,secret,living,7,July,1992
64629,Tommy Webster ,\/Tommy_Webster_(Earth-616),Earth-616,,,living,,July,1993
64631,Luis Barrett ,\/Luis_Barrett_(Earth-616),Earth-616,,secret,living,2,June,1991
64632,Assassin ,\/Assassin_(Mimeyoshi)_(Earth-616),Mimeyoshi ,Earth-616,,living,1,July,1993
64717,Nephrus ,\/Nephrus_(Earth-616),Earth-616,,single,living,5,August,1973
64719,Doctor Tannenbaum ,\/Doctor_Tannenbaum_(Earth-616),Earth-616,,,living,4,August,2005
64740,Scorpion Queen ,\/Scorpion_Queen_(Earth-616),Earth-616,,,living,1,August,2007
64742,Stevie ,\/Stevie_(Earth-616),Earth-616,,secret,living,1,November,1990
64782,Arch-E-5912 ,\/Arch-E-5912_(Earth-616),Earth-616,,secret,deceased,17,,2006
64786,Wolverine ,\/Wolverine_(James_%22Logan%22_Howlett),"James \""Logan\"" Howlett",,public,living,3061,October,1974
64822,Obnoxio the Clown ,\/Obnoxio_the_Clown_(Earth-616),Earth-616,,secret,living,1,April,1983
64861,TESS-One ,\/TESS-One_(Earth-616),Earth-616,,secret,living,13,September,1986
64893,Hercules ,\/Hercules_(Demi-God)_(Earth-616),Demi-God ,Earth-616,,living,1,May,1998
64894,Dane Whitman ,\/Dane_Whitman_(Knight_Errant)_(Earth-616),Knight Errant ,Earth-616,,deceased,1,,1998
64895,White Tiger ,\/White_Tiger_(She-Cat)_(Earth-616),She-Cat ,Earth-616,,living,1,May,1998
64898,Scott Lang ,\/Scott_Lang_(Stinger)_(Earth-616),Stinger ,Earth-616,secret,living,1,May,1998
64900,Daniel Rand ,\/Daniel_Rand_(Dragonfist)_(Earth-616),Dragonfist ,Earth-616,,living,1,May,1998
64902,Robert Bruce Banner ,\/Robert_Bruce_Banner_(Behemoth)_(Earth-616),Behemoth ,Earth-616,,deceased,1,,1998
64903,Jennifer Walters ,\/Jennifer_Walters_(Amazon)_(Earth-616),Amazon ,Earth-616,secret,living,1,May,1998
64907,Lo Chien ,\/Lo_Chien_(Earth-616),Earth-616,,secret,living,2,December,1998
64922,Daniel Radford ,\/Daniel_Radford_(Earth-616),Earth-616,,secret,living,14,January,1970
64924,Leo ,\/Leo_(Ecliptic)_(Earth-616),Ecliptic ,Earth-616,secret,living,1,July,1998
64929,Hellfire ,\/Hellfire_(Elementals)_(Earth-616),Elementals ,Earth-616,,living,13,August,1974
65219,Jean Grey ,\/Jean_Grey_(Earth-616),Earth-616,,public,deceased,1107,,1963
65255,Charles Xavier ,\/Charles_Xavier_(Earth-616),Earth-616,,public,deceased,1233,,1963
65271,Brood ,\/Brood_(Warbound)_(Earth-616),Warbound ,Earth-616,public,living,39,May,2007
65294,Aurora Rabinowitz ,\/Aurora_Rabinowitz_(Earth-616),Earth-616,,single,living,12,October,1975
65337,Klaus Kruptmann ,\/Klaus_Kruptmann_(Earth-616),Earth-616,,public,living,,,
65339,Cavalier ,\/Cavalier_(Earth-616),Earth-616,,public,living,,,
65343,Thomas Dozier ,\/Thomas_Dozier_(Earth-616),Earth-616,,public,living,1,,
65344,Anthony Holland ,\/Anthony_Holland_(Earth-616),Earth-616,,single,living,,,
65379,Lei-Kung ,\/Lei-Kung_(Earth-616),Earth-616,,secret,living,42,July,1974
65389,Burt Horowitz ,\/Burt_Horowitz_(Earth-616),Earth-616,,secret,deceased,12,,1988
65390,Jason McCall ,\/Jason_McCall_(Earth-616),Earth-616,,secret,deceased,8,,1988
65391,Diane Davids ,\/Diane_Davids_(Earth-616),Earth-616,,secret,living,11,July,1988
65406,Benjamin Tibbets ,\/Benjamin_Tibbets_(Earth-616),Earth-616,,secret,deceased,6,,2000
65407,John Ryker ,\/John_Ryker_(Earth-616),Earth-616,,public,living,18,March,2000
65414,Nelson Gruber ,\/Nelson_Gruber_(Earth-616),Earth-616,,public,living,1,September,1991
65452,Batal ,\/Batal_(Earth-616),Earth-616,,secret,living,1,April,1995
65502,Vlad Tepulus ,\/Vlad_Tepulus_(Earth-616),Earth-616,,public,living,4,September,1973
65598,Kathryn Cushing ,\/Kathryn_Cushing_(Earth-616),Earth-616,,,living,72,November,1985
65713,Alfred Gray ,\/Alfred_Gray_(Earth-616),Earth-616,,,living,,,
66121,Myra Haddock ,\/Myra_Haddock_(Earth-616),Earth-616,,secret,living,6,November,1997
66232,Wanda Mason ,\/Wanda_Mason_(Earth-616),Earth-616,,,living,8,November,1990
66240,Purple Hayes ,\/Purple_Hayes_(Earth-616),Earth-616,,secret,living,9,September,1990
66254,Olivier Bedwette ,\/Olivier_Bedwette_(Earth-616),Earth-616,,secret,living,4,January,1976
66256,Morton Kribbee ,\/Morton_Kribbee_(Earth-616),Earth-616,,secret,living,4,January,1976
66258,Fred Hovel ,\/Fred_Hovel_(Earth-616),Earth-616,,secret,living,4,January,1976
66260,Matilda von Tromp ,\/Matilda_von_Tromp_(Earth-616),Earth-616,,secret,living,4,January,1976
66277,Loblolly ,\/Loblolly_(Earth-616),Earth-616,,secret,living,2,October,1999
66279,Scarum ,\/Scarum_(Earth-616),Earth-616,,secret,living,2,October,1999
66281,Watchfire ,\/Watchfire_(Earth-616),Earth-616,,secret,living,2,October,1999
66406,Beauty ,\/Beauty_(Earth-616),Earth-616,,secret,living,5,March,1991
66408,Cuffs ,\/Cuffs_(Earth-616),Earth-616,,secret,living,3,July,1992
66409,Nightstick ,\/Nightstick_(Earth-616),Earth-616,,,living,3,July,1992
66410,Wiretap ,\/Wiretap_(Earth-616),Earth-616,,,living,3,July,1992
66456,Andrew Prentiss ,\/Andrew_Prentiss_(Earth-616),Earth-616,,secret,living,3,Feburary,1993
66550,Oliver Osnick ,\/Oliver_Osnick_(Earth-616),Earth-616,,secret,living,14,November,1982
66682,Jonathan Swift ,\/Jonathan_Swift_(Earth-616),Earth-616,,secret,living,5,December,2006
66778,Mister Johnston ,\/Mister_Johnston_(Earth-616),Earth-616,,,deceased,23,,1984
66859,Ra-Venn ,\/Ra-Venn_(Earth-616),Earth-616,,public,deceased,15,,2007
66864,Ko-rel ,\/Ko-rel_(Earth-616),Earth-616,,secret,deceased,4,,2007
66891,Robert Rider ,\/Robert_Rider_(Earth-616),Earth-616,,public,living,49,September,1976
67040,Elric Freedom ,\/Elric_Freedom_(Heroes_Reborn)_(Earth-616),Heroes Reborn ,Earth-616,secret,living,8,January,2000
67048,Blaine Colt ,\/Blaine_Colt_(Earth-616),Earth-616,,public,deceased,429,,
67077,Provost ,\/Provost_(Earth-616),Earth-616,,secret,living,3,April,2006
67175,Lasher ,\/Lasher_(Cell-12)_(Earth-616),Cell-12 ,Earth-616,secret,living,7,May,1996
67176,Andros ,\/Andros_(Earth-616),Earth-616,,secret,living,7,May,1996
67293,Cassie St. Commons ,\/Cassie_St._Commons_(Earth-616),Earth-616,,secret,living,20,September,1998
67322,Carson Rowntree ,\/Carson_Rowntree_(Earth-616),Earth-616,,secret,living,2,March,1995
67324,Sanction ,\/Sanction_(Aaron)_(Earth-616),Aaron ,Earth-616,secret,living,2,March,1995
67337,Chango ,\/Chango_(Santerians)_(Earth-616),Santerians ,Earth-616,secret,living,4,October,2005
67339,Nestor Rodriguez ,\/Nestor_Rodriguez_(Earth-616),Earth-616,,secret,living,7,June,2004
67340,Ogun ,\/Ogun_(Santerians)_(Earth-616),Santerians ,Earth-616,secret,living,4,October,2005
67341,Oshun ,\/Oshun_(Santerians)_(Earth-616),Santerians ,Earth-616,secret,living,4,October,2005
67342,Oya ,\/Oya_(Santerians)_(Earth-616),Santerians ,Earth-616,secret,living,4,October,2005
67349,Red Dragon ,\/Red_Dragon_(SHE)_(Earth-616),SHE ,Earth-616,secret,living,1,January,2007
67351,Gareth Thomas ,\/Gareth_Thomas_(Earth-616),Earth-616,,secret,deceased,2,,2000
67352,Aleister Ravenna ,\/Aleister_Ravenna_(Earth-616),Earth-616,,,living,,December,1980
67353,Javelin ,\/Javelin_(SHE)_(Earth-616),SHE ,Earth-616,secret,living,1,December,2000
67355,Flying Carpet ,\/Flying_Carpet_(SHE)_(Earth-616),SHE ,Earth-616,secret,deceased,,,2000
67357,Claymore ,\/Claymore_(Earth-616),Earth-616,,secret,living,1,December,2000
67358,Marcel Deflandre ,\/Marcel_Deflandre_(Earth-616),Earth-616,,secret,living,2,December,2000
67374,Robert Fielder ,\/Robert_Fielder_(Earth-616),Earth-616,,secret,living,6,September,1992
67385,Lumina ,\/Lumina_(Earth-616),Earth-616,,secret,living,5,January,2005
67391,Kioshi Keishicho ,\/Kioshi_Keishicho_(Earth-616),Earth-616,,secret,living,5,January,2005
67684,Christian Wagner ,\/Christian_Wagner_(Earth-616),Earth-616,,single,deceased,2,,2003
67728,Revelation ,\/Revelation_(Earth-616),Earth-616,,secret,deceased,4,,
67732,Eric Barlow ,\/Eric_Barlow_(Earth-616),Earth-616,,,deceased,2,,1978
67735,Benjamin Tucker ,\/Benjamin_Tucker_(Earth-616),Earth-616,,secret,living,2,January,1989
67740,James Scully ,\/James_Scully_(Earth-616),Earth-616,,secret,living,26,August,1975
67786,Charon ,\/Charon_(Olympian)_(Earth-616),Olympian ,Earth-616,,living,8,January,1982
67798,Sabu ,\/Sabu_(Earth-616),Earth-616,,public,deceased,3,,1997
67932,Lunatik ,\/Lunatik_(Mercenary)_(Earth-616),Mercenary ,Earth-616,secret,deceased,13,,1995
