hero_id,name,urlslug,note_1,note_2,identity,gsm,alive,appearances,first_appearance_year,first_appearance_month
11733,Virgil Hawkins ,\/wiki\/Virgil_Hawkins_(Dakotaverse),Dakotaverse,,secret,,living,94,1993, June
11742,Celia Forrestal ,\/wiki\/Celia_Forrestal_(New_Earth),New Earth,,secret,,living,28,2002, February
11746,Nathan Howe ,\/wiki\/Nathan_Howe_(New_Earth),New Earth,,secret,,living,14,2005, July
11749,Leslie Willis ,\/wiki\/Leslie_Willis_(New_Earth),New Earth,,public,,living,18,2006, March
11753,Arthur Joseph Curry ,\/wiki\/Arthur_Joseph_Curry_(New_Earth),New Earth,,secret,,living,35,2006, May
11756,Auctioneer ,\/wiki\/Auctioneer_(New_Earth),New Earth,,public,,living,4,2006, September
11790,Dirk Davis ,\/wiki\/Dirk_Davis_(New_Earth),New Earth,,public,,living,27,1986, February
11791,Theresa Collins ,\/wiki\/Theresa_Collins_(New_Earth),New Earth,,public,,living,27,1986, February
11809,Terri Thirteen ,\/wiki\/Terri_Thirteen_(New_Earth),New Earth,,,,living,1,2006, September
11816,Edogawa Sangaku ,\/wiki\/Edogawa_Sangaku_(New_Earth),New Earth,,,,living,2,2006, September
11819,Timothy Trench ,\/wiki\/Timothy_Trench_(New_Earth),New Earth,,public,,deceased,8,1969, February
11828,Lucian Crawley ,\/wiki\/Lucian_Crawley_(New_Earth),New Earth,,secret,,living,8,1969, March
11832,Andre Twist ,\/wiki\/Andre_Twist_(New_Earth),New Earth,,secret,,deceased,31,2006, June
11833,Lester Colt ,\/wiki\/Lester_Colt_(New_Earth),New Earth,,secret,,living,26,2006, July
11834,Andrew Franklin ,\/wiki\/Andrew_Franklin_(New_Earth),New Earth,,secret,,living,36,2006, June
11835,Stormy Knight ,\/wiki\/Stormy_Knight_(New_Earth),New Earth,,public,,living,36,2006, June
11836,Stanley Silver ,\/wiki\/Stanley_Silver_(New_Earth),New Earth,,secret,,living,10,2006, August
11841,James Lockhart ,\/wiki\/James_Lockhart_(New_Earth),New Earth,,secret,,living,17,1984, March
11842,"Richard Grey, Jr. ","\/wiki\/Richard_Grey,_Jr._(New_Earth)",New Earth,,secret,,living,16,1940, May
11843,Langford Terrill ,\/wiki\/Langford_Terrill_(New_Earth),New Earth,,secret,,living,59,1940, September
11845,Rod Reilly ,\/wiki\/Rod_Reilly_(New_Earth),New Earth,,secret,,deceased,33,1941, August
11848,Arnold Munro ,\/wiki\/Arnold_Munro_(New_Earth),New Earth,,public,,living,67,1987, June
11850,Father Time ,\/wiki\/Father_Time_(New_Earth),New Earth,,secret,,living,22,2006, April
11851,Elizabeth Lawrence ,\/wiki\/Elizabeth_Lawrence_(New_Earth),New Earth,,secret,,living,120,1942, December
11856,Lance Gallant ,\/wiki\/Lance_Gallant_(Earth-X),Earth-X,,secret,,living,37,1943, January
11857,"Henry Heywood, Sr. ","\/wiki\/Henry_Heywood,_Sr._(New_Earth)",New Earth,,secret,,deceased,61,1978, March
11858,Daniel Dunbar ,\/wiki\/Daniel_Dunbar_(New_Earth),New Earth,,secret,,living,66,1942, March
11859,Flying Fox ,\/wiki\/Flying_Fox_(New_Earth),New Earth,,secret,,living,31,1987, June
11860,William Gunn ,\/wiki\/William_Gunn_(New_Earth),New Earth,,,,deceased,9,1941, December
11861,Jock Kellogg ,\/wiki\/Jock_Kellogg_(New_Earth),New Earth,,secret,,deceased,43,1940, July
11862,David Clark ,\/wiki\/David_Clark_(New_Earth),New Earth,,secret,,living,22,1941, January
11867,Justin Arthur ,\/wiki\/Justin_Arthur_(New_Earth),New Earth,,secret,,living,184,1941, September
11870,Patrick Dugan ,\/wiki\/Patrick_Dugan_(New_Earth),New Earth,,secret,,living,177,1941, October
11871,Daniel Leong ,\/wiki\/Daniel_Leong_(New_Earth),New Earth,,secret,,deceased,164,1942, February
11872,Jonathan Law ,\/wiki\/Jonathan_Law_(New_Earth),New Earth,,secret,,deceased,84,1941, October
11873,Thomas N. Thomas ,\/wiki\/Thomas_N._Thomas_(New_Earth),New Earth,,secret,,deceased,25,1942, April
11874,James Slade ,\/wiki\/James_Slade_(New_Earth),New Earth,,secret,,deceased,4,1941, February
11878,Rodney Gaynor ,\/wiki\/Rodney_Gaynor_(New_Earth),New Earth,,secret,,deceased,45,1940, January
11879,Wing How ,\/wiki\/Wing_How_(New_Earth),New Earth,,secret,,living,103,1938, October
11889,Clay Stoner ,\/wiki\/Clay_Stoner_(New_Earth),New Earth,,secret,,living,8,1978, September
11899,Loretta York ,\/wiki\/Loretta_York_(New_Earth),New Earth,,secret,,living,12,1982, October
11904,Honest Abe ,\/wiki\/Honest_Abe_(New_Earth),New Earth,,secret,,living,1,2006, September
11934,Baron Winters ,\/wiki\/Baron_Winters_(New_Earth),New Earth,,,,living,,1982, July
11937,George H. W. Bush ,\/wiki\/George_H._W._Bush_(New_Earth),New Earth,,public,,living,14,1986, September
11942,Sarah Charles ,\/wiki\/Sarah_Charles_(New_Earth),New Earth,,public,,living,75,1985, September
11948,Susan Linden I ,\/wiki\/Susan_Linden_I_(New_Earth),New Earth,,secret,,deceased,28,1973, August
11949,Flora Black ,\/wiki\/Flora_Black_(New_Earth),New Earth,,secret,,deceased,27,1988, December
11950,Susan Linden II ,\/wiki\/Susan_Linden_II_(New_Earth),New Earth,,secret,,living,14,1989, January
11952,Jon Valor ,\/wiki\/Jon_Valor_(New_Earth),New Earth,,secret,,deceased,44,1940, April
11959,Scratch ,\/wiki\/Scratch_(New_Earth),New Earth,,secret,,living,1,2004, August
11973,Jonathan Horne ,\/wiki\/Jonathan_Horne_(New_Earth),New Earth,,public,,living,21,2006, October
12004,Kid Crusader ,\/wiki\/Kid_Crusader_(New_Earth),New Earth,,secret,,living,5,2007, February
12005,Thaddeus Thawne II ,\/wiki\/Thaddeus_Thawne_II_(New_Earth),New Earth,,secret,,deceased,30,1999, July
12006,Kent Connor ,\/wiki\/Kent_Connor_(New_Earth),New Earth,,secret,,deceased,22,1997, January
12008,Deborah Morgna ,\/wiki\/Deborah_Morgna_(New_Earth),New Earth,,secret,,living,7,2007, March
12009,Power Boy ,\/wiki\/Power_Boy_(New_Earth),New Earth,,secret,,deceased,10,2006, September
12010,Little Barda ,\/wiki\/Little_Barda_(New_Earth),New Earth,,public,,living,6,2006, September
12013,Amy Allen ,\/wiki\/Amy_Allen_(New_Earth),New Earth,,secret,,living,37,2006, November
12014,Molecule ,\/wiki\/Molecule_(New_Earth),New Earth,,secret,,deceased,4,2006, December
12016,Young Frankenstein ,\/wiki\/Young_Frankenstein_(New_Earth),New Earth,,public,,living,12,2006, September
12017,Kirtan-Rodd ,\/wiki\/Kirtan-Rodd_(New_Earth),New Earth,,public,,living,5,1990, March
12024,Thomas Wayne ,\/wiki\/Thomas_Wayne_(New_Earth),New Earth,,public,,deceased,142,1987, February
12116,Fishy ,\/wiki\/Fishy_(New_Earth),New Earth,,,,living,3,2006, September
12119,Lady Styx ,\/wiki\/Lady_Styx_(New_Earth),New Earth,,public,,living,19,2006, September
12136,Arnold Flass ,\/wiki\/Arnold_Flass_(New_Earth),New Earth,,public,,deceased,4,1987, February
12138,Graf Toren ,\/wiki\/Graf_Toren_(New_Earth),New Earth,,secret,,living,56,1993, August
12149,Boodikka ,\/wiki\/Boodikka_(New_Earth),New Earth,,public,,deceased,77,1992, January
12161,Jonni DC ,\/wiki\/Jonni_DC_(New_Earth),New Earth,,,,deceased,6,1985, July
12177,Chaselon ,\/wiki\/Chaselon_(New_Earth),New Earth,,public,,deceased,60,1961, December
12188,Gillian B. Loeb ,\/wiki\/Gillian_B._Loeb_(New_Earth),New Earth,,public,,deceased,9,1987, February
12204,Sarah Essen ,\/wiki\/Sarah_Essen_(New_Earth),New Earth,,public,,deceased,103,1987, March
12218,Joseph Kline ,\/wiki\/Joseph_Kline_(New_Earth),New Earth,,,,living,1,2006, November
12225,"Roy Raymond, Sr. ","\/wiki\/Roy_Raymond,_Sr._(New_Earth)",New Earth,,public,,living,163,1949, November
12251,Ekron ,\/wiki\/Ekron_(New_Earth),New Earth,,secret,,living,4,2006, September
12290,Khaji Da ,\/wiki\/Khaji_Da_(New_Earth),New Earth,,secret,,living,121,1964, June
12302,Xolotl ,\/wiki\/Xolotl_(New_Earth),New Earth,,,,deceased,1,2006, September
12347,Zachary Zatara ,\/wiki\/Zachary_Zatara_(New_Earth),New Earth,,public,,living,43,2006, May
12354,Jonathan Warrawa ,\/wiki\/Jonathan_Warrawa_(New_Earth),New Earth,,,,living,1,2006, September
12364,Luke O'Brian ,\/wiki\/Luke_O%27Brian_(New_Earth),New Earth,,secret,,living,,2002, June
12367,Abnegazar ,\/wiki\/Abnegazar_(New_Earth),New Earth,,secret,,living,22,1962, March
12368,Rath ,\/wiki\/Rath_(New_Earth),New Earth,,secret,,living,23,1962, March
12369,Ghast ,\/wiki\/Ghast_(New_Earth),New Earth,,,,living,28,1962, March
12382,Starro ,\/wiki\/Starro_(New_Earth),New Earth,,,,living,74,1960, March
12408,Travis Morgan ,\/wiki\/Travis_Morgan_(New_Earth),New Earth,,public,,deceased,180,1975, November
12415,Chthos-Chthas Chthatis ,\/wiki\/Chthos-Chthas_Chthatis_(New_Earth),New Earth,,public,,living,7,2006, December
12546,Atlee ,\/wiki\/Atlee_(New_Earth),New Earth,,secret,,living,22,2007, January
12568,Jarrod Jupiter ,\/wiki\/Jarrod_Jupiter_(New_Earth),New Earth,,secret,,living,6,1997, September
12672,Mera ,\/wiki\/Mera_(New_Earth),New Earth,,public,,living,226,1963, October
12677,Jon Standing Bear ,\/wiki\/Jon_Standing_Bear_(New_Earth),New Earth,,secret,,deceased,2,2006, October
12681,Flying Stag ,\/wiki\/Flying_Stag_(New_Earth),New Earth,,secret,,deceased,10,1961, March
12701,Rigoro Mortis ,\/wiki\/Rigoro_Mortis_(New_Earth),New Earth,,public,,living,9,1967, March
12703,Ira Quimby ,\/wiki\/Ira_Quimby_(New_Earth),New Earth,,public,,living,32,1963, November
12713,Socker Smith ,\/wiki\/Socker_Smith_(New_Earth),New Earth,,public,,deceased,5,1942, January
12761,Alix Harrower ,\/wiki\/Alix_Harrower_(New_Earth),New Earth,,secret,,living,22,2006, January
12766,Sylvester Pemberton ,\/wiki\/Sylvester_Pemberton_(New_Earth),New Earth,,secret,,deceased,229,1941, October
12772,Gu Lao ,\/wiki\/Gu_Lao_(New_Earth),New Earth,,public,,living,13,2006, June
12777,Shaolin Robot ,\/wiki\/Shaolin_Robot_(New_Earth),New Earth,,secret,,living,17,2006, June
12781,Immortal Man in Darkness ,\/wiki\/Immortal_Man_in_Darkness_(New_Earth),New Earth,,secret,,living,12,2006, June
12783,Yao Fei ,\/wiki\/Yao_Fei_(New_Earth),New Earth,,secret,,living,19,2006, June
12785,Ghost Fox Killer ,\/wiki\/Ghost_Fox_Killer_(New_Earth),New Earth,,secret,,living,21,2006, June
12787,Zou Kang ,\/wiki\/Zou_Kang_(New_Earth),New Earth,,secret,,living,14,2006, June
12795,Gladiator Giant ,\/wiki\/Gladiator_Giant_(New_Earth),New Earth,,secret,,living,1,2006, October
12800,Dynamole ,\/wiki\/Dynamole_(New_Earth),New Earth,,secret,,living,1,2006, October
12804,Immortal Bald-Man-in-Armor ,\/wiki\/Immortal_Bald-Man-in-Armor_(New_Earth),New Earth,,secret,,living,1,2006, October
12806,Fireface ,\/wiki\/Fireface_(New_Earth),New Earth,,secret,,living,1,2006, October
12808,Poledancer ,\/wiki\/Poledancer_(New_Earth),New Earth,,secret,,living,1,2006, October
12810,Jack of All Trades ,\/wiki\/Jack_of_All_Trades_(New_Earth),New Earth,,secret,,living,1,2006, October
12812,E.S. Pete ,\/wiki\/E.S._Pete_(New_Earth),New Earth,,secret,,living,1,2006, October
12814,Tornado Ninja ,\/wiki\/Tornado_Ninja_(New_Earth),New Earth,,secret,,living,1,2006, October
12816,Lady Liberty II ,\/wiki\/Lady_Liberty_II_(New_Earth),New Earth,,,,deceased,1,2006, October
13011,Hannibal Hawkes ,\/wiki\/Hannibal_Hawkes_(New_Earth),New Earth,,secret,,living,82,1948, October
13033,Rupert Thorne ,\/wiki\/Rupert_Thorne_(New_Earth),New Earth,,public,,living,27,1977, May
13057,Roh'kar ,\/wiki\/Roh%27kar_(New_Earth),New Earth,,secret,,deceased,,2006, October
13066,Marcus Driver ,\/wiki\/Marcus_Driver_(New_Earth),New Earth,,public,,living,31,2003, February
13067,Josh Azeveda ,\/wiki\/Josh_Azeveda_(New_Earth),New Earth,,public,,living,14,2003, February
13068,Peter Pauling ,\/wiki\/Peter_Pauling_(New_Earth),New Earth,,public,,deceased,8,1981, November
13072,Andrew Bennett ,\/wiki\/Andrew_Bennett_(New_Earth),New Earth,,secret,,living,51,1981, March
13097,Nergal ,\/wiki\/Nergal_(New_Earth),New Earth,,,,living,19,,
13098,Gaius Marcus ,\/wiki\/Gaius_Marcus_(New_Earth),New Earth,,secret,,living,11,1996, September
13099,Wendy Jones ,\/wiki\/Wendy_Jones_(New_Earth),New Earth,,public,,deceased,45,1984, April
13102,Gabrielle Doe ,\/wiki\/Gabrielle_Doe_(New_Earth),New Earth,,secret,,living,175,1983, July
13106,"Artemis, Goddess of the Hunt ","\/wiki\/Artemis,_Goddess_of_the_Hunt_(New_Earth)",New Earth,,public,,living,51,1987, February
13108,John Zatara ,\/wiki\/John_Zatara_(New_Earth),New Earth,,secret,,deceased,256,1938, June
13261,Martin Stein ,\/wiki\/Martin_Stein_(New_Earth),New Earth,,secret,,deceased,138,1978, March
13323,Valda ,\/wiki\/Valda_(New_Earth),New Earth,,public,,living,25,1981, November
13331,Valoric ,\/wiki\/Valoric_(New_Earth),New Earth,,secret,,living,11,1979, October
13333,Calvin Carson ,\/wiki\/Calvin_Carson_(New_Earth),New Earth,,public,,living,45,1960, August
13336,Christopher Smith ,\/wiki\/Christopher_Smith_(New_Earth),New Earth,,public,,living,78,1966, November
13337,Yolanda Montez ,\/wiki\/Yolanda_Montez_(New_Earth),New Earth,,secret,,deceased,64,1985, March
13339,Sonia Sato ,\/wiki\/Sonia_Sato_(New_Earth),New Earth,,secret,,living,67,2007, January
13358,Yz ,\/wiki\/Yz_(New_Earth),New Earth,,secret,,living,207,1940, January
13375,Virman Vundabar ,\/wiki\/Virman_Vundabar_(New_Earth),New Earth,,public,,living,28,1971, December
13382,Mageddon ,\/wiki\/Mageddon_(New_Earth),New Earth,,,,living,8,1998, February
13390,Helena Kyle ,\/wiki\/Helena_Kyle_(New_Earth),New Earth,,public,,living,25,2006, May
13393,Katherine Manser ,\/wiki\/Katherine_Manser_(New_Earth),New Earth,,secret,,deceased,18,1978, October
13463,Vril Dox II ,\/wiki\/Vril_Dox_II_(New_Earth),New Earth,,public,,living,163,1964, February
13511,Great Darkness ,\/wiki\/Great_Darkness_(New_Earth),New Earth,,,,living,4,1986, June
13588,Bizarro II ,\/wiki\/Bizarro_II_(New_Earth),New Earth,,secret,,deceased,8,1994, March
13644,Leslie Thompkins ,\/wiki\/Leslie_Thompkins_(New_Earth),New Earth,,public,,living,111,1976, March
13645,Alexander Trent ,\/wiki\/Alexander_Trent_(New_Earth),New Earth,,public,,deceased,5,1993, December
13652,Kenneth Braverman ,\/wiki\/Kenneth_Braverman_(New_Earth),New Earth,,public,,deceased,20,1994, October
13673,Able Crown ,\/wiki\/Able_Crown_(New_Earth),New Earth,,public,,deceased,6,2000, May
13675,Acidia ,\/wiki\/Acidia_(New_Earth),New Earth,,secret,,living,1,1998, May
13676,Walter Chase ,\/wiki\/Walter_Chase_(New_Earth),New Earth,,secret,,deceased,3,1998, July
13687,Frederick DeLamb ,\/wiki\/Frederick_DeLamb_(New_Earth),New Earth,,secret,,living,11,1983, August
13691,William Hand ,\/wiki\/William_Hand_(New_Earth),New Earth,,secret,,living,64,1964, June
13693,Amunet Black ,\/wiki\/Amunet_Black_(New_Earth),New Earth,,public,,living,10,2001, August
13694,Bludhound ,\/wiki\/Bludhound_(New_Earth),New Earth,,public,,deceased,1,1993, December
13698,Cerdian ,\/wiki\/Cerdian_(New_Earth),New Earth,,public,,deceased,19,2000, May
13707,Ub'x ,\/wiki\/Ub%27x_(New_Earth),New Earth,,secret,,living,,1986, June
13710,Guy Pompton ,\/wiki\/Guy_Pompton_(New_Earth),New Earth,,,,living,2,1948, December
13715,Keith Kenyon ,\/wiki\/Keith_Kenyon_(New_Earth),New Earth,,public,,living,47,1965, July
13716,Warren White ,\/wiki\/Warren_White_(New_Earth),New Earth,,secret,,living,15,2003, July
13722,Iluthin ,\/wiki\/Iluthin_(New_Earth),New Earth,,secret,,deceased,30,1972, April
13730,Lashawn Baez ,\/wiki\/Lashawn_Baez_(New_Earth),New Earth,,secret,,living,7,2002, January
13731,Preus ,\/wiki\/Preus_(New_Earth),New Earth,,secret,,living,9,2004, April
13740,Tobias Manning ,\/wiki\/Tobias_Manning_(New_Earth),New Earth,,public,,deceased,16,1990, August
13989,Dru-Zod II ,\/wiki\/Dru-Zod_II_(New_Earth),New Earth,,public,,living,43,1961, April
14002,Jesse Chambers ,\/wiki\/Jesse_Chambers_(New_Earth),New Earth,,public,,living,228,1992, August
14005,Enigma ,\/wiki\/Enigma_(New_Earth),New Earth,,secret,,living,12,2006, September
14006,Kon-El ,\/wiki\/Kon-El_(New_Earth),New Earth,,secret,,living,560,1993, June
14019,Henrietta Jessup ,\/wiki\/Henrietta_Jessup_(New_Earth),New Earth,,secret,,living,5,1996, July
14037,Ramsey Murdoch ,\/wiki\/Ramsey_Murdoch_(New_Earth),New Earth,,secret,,living,9,1994, December
14052,Keith Robert White ,\/wiki\/Keith_Robert_White_(New_Earth),New Earth,,public,,living,21,1991, July
14118,Thomas Elliot ,\/wiki\/Thomas_Elliot_(New_Earth),New Earth,,secret,,living,84,2003, January
14144,Irene Miller ,\/wiki\/Irene_Miller_(New_Earth),New Earth,,public,,living,47,1940, September
14194,Elaine Belloc ,\/wiki\/Elaine_Belloc_(New_Earth),New Earth,,,,deceased,,2000, September
14237,Margaret Pye ,\/wiki\/Margaret_Pye_(New_Earth),New Earth,,secret,,deceased,18,1986, November
14313,Thaddeus Brown ,\/wiki\/Thaddeus_Brown_(New_Earth),New Earth,,,,deceased,4,1971, April
14317,Duma ,\/wiki\/Duma_(New_Earth),New Earth,,,,living,9,1991, March
14319,Remiel ,\/wiki\/Remiel_(New_Earth),New Earth,,,,living,9,1991, March
14320,Sandalphon ,\/wiki\/Sandalphon_(New_Earth),New Earth,,,,living,,2001, March
14327,Garn Daanuth ,\/wiki\/Garn_Daanuth_(New_Earth),New Earth,,public,,living,18,1982, July
14328,Chaon ,\/wiki\/Chaon_(New_Earth),New Earth,,,,living,5,1984, November
14333,Shivering Jemmy ,\/wiki\/Shivering_Jemmy_(New_Earth),New Earth,,,,living,3,1991, May
14335,Typhon ,\/wiki\/Typhon_(New_Earth),New Earth,,,,living,10,1987, July
14343,Alexander Montez ,\/wiki\/Alexander_Montez_(New_Earth),New Earth,,public,,deceased,18,2001, September
14345,Bruce Gordon ,\/wiki\/Bruce_Gordon_(New_Earth),New Earth,,public,,living,105,1963, July
14347,Benjamin Stoner ,\/wiki\/Benjamin_Stoner_(New_Earth),New Earth,,,,living,7,1987, July
14350,John Dee ,\/wiki\/John_Dee_(New_Earth),New Earth,,secret,,living,39,1961, July
14398,Von Daggle ,\/wiki\/Von_Daggle_(New_Earth),New Earth,,secret,,living,11,2007, February
14420,Celia Windward ,\/wiki\/Celia_Windward_(New_Earth),New Earth,,public,,living,29,1988, January
14421,Xiang Po ,\/wiki\/Xiang_Po_(New_Earth),New Earth,,secret,,deceased,43,1988, January
14425,Dominic Mndawe ,\/wiki\/Dominic_Mndawe_(New_Earth),New Earth,,secret,,deceased,20,1989, July
14426,Sandstorm ,\/wiki\/Sandstorm_(New_Earth),New Earth,,secret,,deceased,9,2006, September
14454,Krypto ,\/wiki\/Krypto_(New_Earth),New Earth,,secret,,living,109,1955, March
14497,Keith Everet ,\/wiki\/Keith_Everet_(New_Earth),New Earth,,secret,,living,38,1942, January
14501,Aphrodite ,\/wiki\/Aphrodite_(New_Earth),New Earth,,public,,living,104,1941, December
14502,Phoebus Apollo ,\/wiki\/Phoebus_Apollo_(New_Earth),New Earth,,public,,living,41,1941, December
14503,Pallas Athena ,\/wiki\/Pallas_Athena_(New_Earth),New Earth,,public,,living,118,1958, May
14504,Demeter ,\/wiki\/Demeter_(New_Earth),New Earth,,public,,living,41,1985, October
14505,Hades ,\/wiki\/Hades_(New_Earth),New Earth,,public,,living,32,1941, December
14506,Hephaestus ,\/wiki\/Hephaestus_(New_Earth),New Earth,,public,,living,36,1941, December
14507,Hera ,\/wiki\/Hera_(New_Earth),New Earth,,public,,living,57,1941, December
14508,Hermes ,\/wiki\/Hermes_(New_Earth),New Earth,,public,,living,90,1959, April
14509,Poseidon ,\/wiki\/Poseidon_(New_Earth),New Earth,,public,,living,46,1940, September
14510,Zeus ,\/wiki\/Zeus_(New_Earth),New Earth,,public,,living,115,1941, December
14511,Herakles ,\/wiki\/Herakles_(New_Earth),New Earth,,public,,living,86,1941, December
14549,Io ,\/wiki\/Io_(New_Earth),New Earth,,public,Homosexual Characters,living,15,2003, November
14610,Noah Pastenetti ,\/wiki\/Noah_Pastenetti_(New_Earth),New Earth,,public,,living,3,1995, April
14611,Aleister Hook ,\/wiki\/Aleister_Hook_(New_Earth),New Earth,,secret,,living,7,1988, March
14617,Anthony Ivo ,\/wiki\/Anthony_Ivo_(New_Earth),New Earth,,secret,,living,57,1960, July
14620,Know Man ,\/wiki\/Know_Man_(New_Earth),New Earth,,secret,,living,4,1996, October
14622,Key ,\/wiki\/Key_(New_Earth),New Earth,,secret,,living,29,1965, December
14713,Kieran Marshall ,\/wiki\/Kieran_Marshall_(New_Earth),New Earth,,secret,,living,5,2007, February
14731,Aristides Demetrios ,\/wiki\/Aristides_Demetrios_(New_Earth),New Earth,,secret,,living,23,1982, June
14748,Morgaine le Fey ,\/wiki\/Morgaine_le_Fey_(New_Earth),New Earth,,public,,living,61,1972, September
14753,Jack Drake ,\/wiki\/Jack_Drake_(New_Earth),New Earth,,,,deceased,102,1989, August
14759,Bito Wladon ,\/wiki\/Bito_Wladon_(New_Earth),New Earth,,secret,,living,46,1962, July
14763,Dagon ,\/wiki\/Dagon_(New_Earth),New Earth,,,,living,1,1965, May
14777,Maxine Hunkel ,\/wiki\/Maxine_Hunkel_(New_Earth),New Earth,,secret,,living,95,2007, February
14823,Hippolyta ,\/wiki\/Hippolyta_(New_Earth),New Earth,,public,,living,231,1987, February
14894,Shu ,\/wiki\/Shu_(New_Earth),New Earth,,,,living,,1977, April
14895,"Osiris, God of the Dead ","\/wiki\/Osiris,_God_of_the_Dead_(New_Earth)",New Earth,,,,living,3,,
14904,Mister E ,\/wiki\/Mister_E_(New_Earth),New Earth,,secret,,living,7,1980, December
14906,Candace Jean Gennaro ,\/wiki\/Candace_Jean_Gennaro_(New_Earth),New Earth,,secret,,living,28,2002, February
